Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU13,OUT027,1127.4757944358826
NCF19,OUT045,1127.4757944358826
NCJ43,OUT013,1127.4757944358826
NCJ05,OUT045,1127.4757944358826
FDS04,OUT027,1127.4757944358826
FDX28,OUT010,1127.4757944358826
FDB41,OUT027,1127.4757944358826
FDG53,OUT046,1127.4757944358826
FDL15,OUT010,1127.4757944358826
FDQ08,OUT049,1127.4757944358826
DRN36,OUT013,1127.4757944358826
FDI46,OUT013,1127.4757944358826
FDG16,OUT027,1127.4757944358826
FDV32,OUT013,1127.4757944358826
FDF44,OUT010,1127.4757944358826
FDK04,OUT018,1127.4757944358826
NCA41,OUT013,1127.4757944358826
FDD51,OUT017,1127.4757944358826
NCZ53,OUT045,1127.4757944358826
FDP01,OUT027,1127.4757944358826
FDY25,OUT049,1127.4757944358826
FDB17,OUT018,1127.4757944358826
NCV54,OUT018,1127.4757944358826
FDJ32,OUT017,1127.4757944358826
FDA37,OUT049,1127.4757944358826
FDG35,OUT035,1127.4757944358826
NCM05,OUT018,1127.4757944358826
FDG45,OUT046,1127.4757944358826
FDH28,OUT013,1127.4757944358826
NCE18,OUT049,1127.4757944358826
FDH38,OUT045,1127.4757944358826
FDR56,OUT013,1127.4757944358826
FDH17,OUT027,1127.4757944358826
FDD39,OUT049,1127.4757944358826
FDB41,OUT049,1127.4757944358826
NCR53,OUT046,1127.4757944358826
FDX46,OUT017,1127.4757944358826
FDV28,OUT049,1127.4757944358826
FDA08,OUT018,1127.4757944358826
FDH45,OUT017,1127.4757944358826
NCS38,OUT010,1127.4757944358826
FDD40,OUT010,1127.4757944358826
DRM59,OUT035,1127.4757944358826
NCJ43,OUT018,1127.4757944358826
NCN29,OUT013,1127.4757944358826
NCC19,OUT045,1127.4757944358826
FDR56,OUT035,1127.4757944358826
FDZ43,OUT049,1127.4757944358826
FDJ32,OUT010,1127.4757944358826
DRH03,OUT017,1127.4757944358826
NCZ54,OUT035,1127.4757944358826
FDE26,OUT017,1127.4757944358826
FDS03,OUT045,1127.4757944358826
DRZ24,OUT019,1127.4757944358826
FDO48,OUT027,1127.4757944358826
FDW39,OUT049,1127.4757944358826
NCK05,OUT049,1127.4757944358826
NCK30,OUT017,1127.4757944358826
FDT27,OUT018,1127.4757944358826
FDS08,OUT019,1127.4757944358826
NCJ19,OUT049,1127.4757944358826
FDC58,OUT045,1127.4757944358826
DRE37,OUT013,1127.4757944358826
FDW02,OUT035,1127.4757944358826
FDJ02,OUT010,1127.4757944358826
FDX09,OUT045,1127.4757944358826
FDT31,OUT010,1127.4757944358826
FDI24,OUT049,1127.4757944358826
FDY09,OUT045,1127.4757944358826
FDV28,OUT045,1127.4757944358826
DRM47,OUT049,1127.4757944358826
FDT52,OUT019,1127.4757944358826
FDI48,OUT018,1127.4757944358826
FDY55,OUT017,1127.4757944358826
FDU48,OUT013,1127.4757944358826
FDN25,OUT045,1127.4757944358826
FDP20,OUT049,1127.4757944358826
FDJ15,OUT013,1127.4757944358826
FDD04,OUT018,1127.4757944358826
FDY58,OUT045,1127.4757944358826
FDR37,OUT018,1127.4757944358826
FDF44,OUT013,1127.4757944358826
FDD32,OUT045,1127.4757944358826
FDR57,OUT017,1127.4757944358826
DRG39,OUT027,1127.4757944358826
FDX15,OUT017,1127.4757944358826
DRN37,OUT045,1127.4757944358826
FDW40,OUT027,1127.4757944358826
FDB32,OUT049,1127.4757944358826
FDM40,OUT018,1127.4757944358826
FDE39,OUT027,1127.4757944358826
DRH49,OUT017,1127.4757944358826
FDT46,OUT049,1127.4757944358826
NCF06,OUT035,1127.4757944358826
FDP07,OUT017,1127.4757944358826
FDC04,OUT013,1127.4757944358826
FDZ32,OUT017,1127.4757944358826
FDD50,OUT045,1127.4757944358826
FDU56,OUT017,1127.4757944358826
FDV34,OUT017,1127.4757944358826
NCY41,OUT013,1127.4757944358826
NCK18,OUT046,1127.4757944358826
DRH25,OUT049,1127.4757944358826
FDT57,OUT046,1127.4757944358826
FDV56,OUT018,1127.4757944358826
FDV12,OUT045,1127.4757944358826
FDN52,OUT017,1127.4757944358826
FDX38,OUT035,1127.4757944358826
FDE47,OUT018,1127.4757944358826
NCO07,OUT013,1127.4757944358826
FDV09,OUT027,1127.4757944358826
FDZ23,OUT019,1127.4757944358826
DRH51,OUT018,1127.4757944358826
NCY54,OUT045,1127.4757944358826
DRG49,OUT013,1127.4757944358826
NCC19,OUT049,1127.4757944358826
NCV53,OUT045,1127.4757944358826
FDZ47,OUT019,1127.4757944358826
NCO26,OUT018,1127.4757944358826
NCP02,OUT045,1127.4757944358826
NCW30,OUT018,1127.4757944358826
NCN55,OUT046,1127.4757944358826
FDB20,OUT010,1127.4757944358826
DRL11,OUT013,1127.4757944358826
DRD60,OUT045,1127.4757944358826
FDW14,OUT010,1127.4757944358826
FDL27,OUT010,1127.4757944358826
FDU09,OUT018,1127.4757944358826
DRH36,OUT027,1127.4757944358826
FDP34,OUT027,1127.4757944358826
FDE04,OUT017,1127.4757944358826
FDZ57,OUT027,1127.4757944358826
FDF02,OUT010,1127.4757944358826
FDG28,OUT045,1127.4757944358826
NCI31,OUT046,1127.4757944358826
FDT43,OUT013,1127.4757944358826
FDU20,OUT046,1127.4757944358826
FDD53,OUT013,1127.4757944358826
FDW15,OUT045,1127.4757944358826
NCT53,OUT045,1127.4757944358826
NCG55,OUT027,1127.4757944358826
FDD48,OUT035,1127.4757944358826
FDG47,OUT049,1127.4757944358826
FDI21,OUT017,1127.4757944358826
FDT27,OUT017,1127.4757944358826
DRO35,OUT013,1127.4757944358826
FDD33,OUT017,1127.4757944358826
FDC04,OUT035,1127.4757944358826
FDY34,OUT013,1127.4757944358826
DRJ49,OUT049,1127.4757944358826
FDE05,OUT049,1127.4757944358826
FDU31,OUT017,1127.4757944358826
NCN19,OUT027,1127.4757944358826
FDK56,OUT027,1127.4757944358826
FDK58,OUT017,1127.4757944358826
NCJ42,OUT035,1127.4757944358826
FDZ34,OUT027,1127.4757944358826
FDA52,OUT018,1127.4757944358826
NCR29,OUT013,1127.4757944358826
FDT48,OUT035,1127.4757944358826
DRJ51,OUT019,1127.4757944358826
NCS54,OUT046,1127.4757944358826
FDV01,OUT035,1127.4757944358826
DRG51,OUT027,1127.4757944358826
NCG42,OUT013,1127.4757944358826
FDA51,OUT049,1127.4757944358826
FDV19,OUT010,1127.4757944358826
NCT18,OUT045,1127.4757944358826
NCS41,OUT045,1127.4757944358826
FDO03,OUT046,1127.4757944358826
FDL12,OUT010,1127.4757944358826
FDY37,OUT010,1127.4757944358826
FDI58,OUT049,1127.4757944358826
FDT28,OUT018,1127.4757944358826
NCC42,OUT010,1127.4757944358826
FDO01,OUT017,1127.4757944358826
FDJ02,OUT013,1127.4757944358826
FDQ04,OUT018,1127.4757944358826
DRL47,OUT013,1127.4757944358826
FDZ32,OUT035,1127.4757944358826
FDC35,OUT035,1127.4757944358826
FDX14,OUT045,1127.4757944358826
FDZ35,OUT013,1127.4757944358826
FDL14,OUT013,1127.4757944358826
FDO04,OUT049,1127.4757944358826
DRK11,OUT017,1127.4757944358826
FDB44,OUT018,1127.4757944358826
FDZ50,OUT049,1127.4757944358826
FDI12,OUT027,1127.4757944358826
FDU43,OUT017,1127.4757944358826
FDD58,OUT010,1127.4757944358826
FDB27,OUT017,1127.4757944358826
FDB04,OUT018,1127.4757944358826
NCO17,OUT013,1127.4757944358826
FDL12,OUT017,1127.4757944358826
DRJ13,OUT049,1127.4757944358826
FDD57,OUT045,1127.4757944358826
FDW19,OUT035,1127.4757944358826
DRD27,OUT018,1127.4757944358826
FDH27,OUT027,1127.4757944358826
NCW30,OUT027,1127.4757944358826
FDR40,OUT018,1127.4757944358826
FDG05,OUT013,1127.4757944358826
NCY41,OUT019,1127.4757944358826
FDI38,OUT018,1127.4757944358826
FDR20,OUT046,1127.4757944358826
FDE09,OUT017,1127.4757944358826
FDN50,OUT019,1127.4757944358826
DRF27,OUT045,1127.4757944358826
DRF51,OUT013,1127.4757944358826
NCO02,OUT019,1127.4757944358826
FDB51,OUT027,1127.4757944358826
FDJ50,OUT013,1127.4757944358826
FDN52,OUT013,1127.4757944358826
FDX14,OUT013,1127.4757944358826
FDT27,OUT019,1127.4757944358826
FDV10,OUT013,1127.4757944358826
FDU33,OUT046,1127.4757944358826
FDU58,OUT046,1127.4757944358826
NCP42,OUT027,1127.4757944358826
FDL51,OUT027,1127.4757944358826
DRH15,OUT027,1127.4757944358826
FDU16,OUT017,1127.4757944358826
FDW15,OUT017,1127.4757944358826
FDQ44,OUT045,1127.4757944358826
NCI06,OUT027,1127.4757944358826
DRK23,OUT019,1127.4757944358826
FDC28,OUT035,1127.4757944358826
NCY17,OUT019,1127.4757944358826
NCV05,OUT018,1127.4757944358826
FDM34,OUT019,1127.4757944358826
DRD60,OUT027,1127.4757944358826
FDT38,OUT046,1127.4757944358826
FDQ57,OUT018,1127.4757944358826
FDE59,OUT027,1127.4757944358826
NCM43,OUT046,1127.4757944358826
DRI51,OUT049,1127.4757944358826
NCG30,OUT017,1127.4757944358826
NCK54,OUT035,1127.4757944358826
FDQ16,OUT019,1127.4757944358826
FDI36,OUT013,1127.4757944358826
FDX16,OUT027,1127.4757944358826
FDA34,OUT046,1127.4757944358826
FDJ48,OUT018,1127.4757944358826
FDU47,OUT035,1127.4757944358826
FDS39,OUT046,1127.4757944358826
FDD11,OUT046,1127.4757944358826
FDM16,OUT027,1127.4757944358826
FDU56,OUT018,1127.4757944358826
FDQ32,OUT017,1127.4757944358826
DRK35,OUT013,1127.4757944358826
FDA58,OUT049,1127.4757944358826
DRG48,OUT019,1127.4757944358826
FDT59,OUT010,1127.4757944358826
FDQ31,OUT019,1127.4757944358826
FDS51,OUT018,1127.4757944358826
FDW32,OUT027,1127.4757944358826
FDI15,OUT027,1127.4757944358826
NCV30,OUT017,1127.4757944358826
DRG25,OUT049,1127.4757944358826
FDT02,OUT013,1127.4757944358826
FDO33,OUT027,1127.4757944358826
FDP38,OUT035,1127.4757944358826
FDZ45,OUT035,1127.4757944358826
NCA54,OUT027,1127.4757944358826
FDU33,OUT017,1127.4757944358826
FDN58,OUT017,1127.4757944358826
FDI05,OUT045,1127.4757944358826
FDM57,OUT019,1127.4757944358826
NCS42,OUT027,1127.4757944358826
FDB57,OUT045,1127.4757944358826
FDC03,OUT045,1127.4757944358826
FDZ58,OUT013,1127.4757944358826
NCK29,OUT045,1127.4757944358826
NCR53,OUT045,1127.4757944358826
FDE26,OUT027,1127.4757944358826
FDU52,OUT049,1127.4757944358826
FDE41,OUT027,1127.4757944358826
FDU38,OUT018,1127.4757944358826
FDA52,OUT017,1127.4757944358826
FDW46,OUT046,1127.4757944358826
DRI59,OUT035,1127.4757944358826
FDT38,OUT035,1127.4757944358826
FDL33,OUT018,1127.4757944358826
FDQ01,OUT027,1127.4757944358826
FDJ08,OUT046,1127.4757944358826
FDQ47,OUT049,1127.4757944358826
NCZ18,OUT013,1127.4757944358826
FDE29,OUT017,1127.4757944358826
FDF10,OUT027,1127.4757944358826
FDC48,OUT049,1127.4757944358826
FDY58,OUT013,1127.4757944358826
NCX30,OUT010,1127.4757944358826
FDV11,OUT013,1127.4757944358826
FDT46,OUT046,1127.4757944358826
DRD01,OUT019,1127.4757944358826
FDQ11,OUT013,1127.4757944358826
NCM41,OUT017,1127.4757944358826
NCC55,OUT013,1127.4757944358826
FDG45,OUT027,1127.4757944358826
NCQ54,OUT049,1127.4757944358826
FDM34,OUT045,1127.4757944358826
FDD17,OUT019,1127.4757944358826
FDN38,OUT027,1127.4757944358826
FDB53,OUT018,1127.4757944358826
NCL06,OUT035,1127.4757944358826
NCV18,OUT019,1127.4757944358826
FDX25,OUT013,1127.4757944358826
FDB39,OUT046,1127.4757944358826
FDC33,OUT049,1127.4757944358826
NCO14,OUT018,1127.4757944358826
FDA58,OUT027,1127.4757944358826
NCQ02,OUT017,1127.4757944358826
NCR53,OUT017,1127.4757944358826
FDN52,OUT046,1127.4757944358826
FDG26,OUT046,1127.4757944358826
FDE23,OUT027,1127.4757944358826
DRI37,OUT013,1127.4757944358826
DRH37,OUT018,1127.4757944358826
FDO01,OUT035,1127.4757944358826
FDK45,OUT049,1127.4757944358826
FDP23,OUT049,1127.4757944358826
FDM33,OUT035,1127.4757944358826
FDD36,OUT017,1127.4757944358826
FDL56,OUT017,1127.4757944358826
FDT27,OUT010,1127.4757944358826
FDG52,OUT017,1127.4757944358826
NCL42,OUT035,1127.4757944358826
DRJ24,OUT046,1127.4757944358826
FDV38,OUT046,1127.4757944358826
FDT35,OUT045,1127.4757944358826
FDY51,OUT045,1127.4757944358826
FDC37,OUT017,1127.4757944358826
NCP43,OUT013,1127.4757944358826
FDO33,OUT045,1127.4757944358826
FDW04,OUT018,1127.4757944358826
NCC31,OUT046,1127.4757944358826
FDK22,OUT049,1127.4757944358826
FDJ50,OUT017,1127.4757944358826
FDV13,OUT017,1127.4757944358826
DRL60,OUT017,1127.4757944358826
FDW03,OUT017,1127.4757944358826
FDY27,OUT035,1127.4757944358826
FDB39,OUT027,1127.4757944358826
FDU59,OUT045,1127.4757944358826
FDZ57,OUT049,1127.4757944358826
FDO21,OUT049,1127.4757944358826
FDS43,OUT018,1127.4757944358826
FDU28,OUT010,1127.4757944358826
FDC51,OUT010,1127.4757944358826
FDW16,OUT010,1127.4757944358826
FDP32,OUT010,1127.4757944358826
FDB60,OUT019,1127.4757944358826
NCQ30,OUT046,1127.4757944358826
FDD26,OUT049,1127.4757944358826
FDI44,OUT045,1127.4757944358826
DRH23,OUT046,1127.4757944358826
FDO44,OUT046,1127.4757944358826
FDG04,OUT046,1127.4757944358826
FDM32,OUT027,1127.4757944358826
FDM09,OUT013,1127.4757944358826
FDZ47,OUT013,1127.4757944358826
FDM40,OUT027,1127.4757944358826
FDY48,OUT017,1127.4757944358826
NCM30,OUT045,1127.4757944358826
FDX36,OUT010,1127.4757944358826
DRF03,OUT017,1127.4757944358826
FDN51,OUT049,1127.4757944358826
FDM57,OUT049,1127.4757944358826
FDB35,OUT049,1127.4757944358826
FDY13,OUT027,1127.4757944358826
FDA37,OUT017,1127.4757944358826
NCX53,OUT017,1127.4757944358826
FDD59,OUT018,1127.4757944358826
FDX10,OUT019,1127.4757944358826
FDC03,OUT018,1127.4757944358826
FDW43,OUT035,1127.4757944358826
FDW10,OUT046,1127.4757944358826
FDY14,OUT027,1127.4757944358826
FDV43,OUT045,1127.4757944358826
FDO40,OUT013,1127.4757944358826
FDP46,OUT027,1127.4757944358826
NCE43,OUT019,1127.4757944358826
FDD05,OUT035,1127.4757944358826
FDJ60,OUT010,1127.4757944358826
DRE27,OUT018,1127.4757944358826
FDO11,OUT035,1127.4757944358826
DRG11,OUT027,1127.4757944358826
FDK33,OUT010,1127.4757944358826
DRM23,OUT045,1127.4757944358826
FDJ02,OUT027,1127.4757944358826
NCZ05,OUT045,1127.4757944358826
NCL30,OUT013,1127.4757944358826
FDZ19,OUT018,1127.4757944358826
FDM45,OUT049,1127.4757944358826
FDO36,OUT046,1127.4757944358826
NCK31,OUT045,1127.4757944358826
DRJ37,OUT045,1127.4757944358826
FDP24,OUT018,1127.4757944358826
FDF46,OUT013,1127.4757944358826
FDX46,OUT019,1127.4757944358826
NCL18,OUT045,1127.4757944358826
FDJ26,OUT013,1127.4757944358826
FDJ07,OUT045,1127.4757944358826
FDY15,OUT013,1127.4757944358826
DRG01,OUT045,1127.4757944358826
FDF58,OUT045,1127.4757944358826
FDZ14,OUT019,1127.4757944358826
FDP31,OUT049,1127.4757944358826
FDH45,OUT013,1127.4757944358826
FDA09,OUT010,1127.4757944358826
FDW31,OUT035,1127.4757944358826
FDA57,OUT046,1127.4757944358826
NCE55,OUT035,1127.4757944358826
FDC17,OUT019,1127.4757944358826
FDC59,OUT013,1127.4757944358826
FDA22,OUT013,1127.4757944358826
FDK52,OUT035,1127.4757944358826
NCM26,OUT046,1127.4757944358826
NCT53,OUT035,1127.4757944358826
FDW45,OUT018,1127.4757944358826
NCI18,OUT035,1127.4757944358826
FDE38,OUT018,1127.4757944358826
FDF08,OUT019,1127.4757944358826
FDY58,OUT010,1127.4757944358826
FDF58,OUT019,1127.4757944358826
FDX39,OUT017,1127.4757944358826
FDB44,OUT049,1127.4757944358826
FDF28,OUT013,1127.4757944358826
FDE39,OUT013,1127.4757944358826
FDT37,OUT018,1127.4757944358826
FDZ45,OUT017,1127.4757944358826
FDO40,OUT035,1127.4757944358826
FDM57,OUT027,1127.4757944358826
DRG36,OUT017,1127.4757944358826
FDY36,OUT010,1127.4757944358826
DRL60,OUT027,1127.4757944358826
FDS25,OUT019,1127.4757944358826
DRF49,OUT027,1127.4757944358826
FDP16,OUT045,1127.4757944358826
FDS60,OUT049,1127.4757944358826
FDU15,OUT027,1127.4757944358826
FDK43,OUT046,1127.4757944358826
FDN25,OUT046,1127.4757944358826
FDE53,OUT049,1127.4757944358826
FDB22,OUT013,1127.4757944358826
FDE39,OUT017,1127.4757944358826
FDX35,OUT035,1127.4757944358826
NCG54,OUT049,1127.4757944358826
FDH27,OUT035,1127.4757944358826
NCK42,OUT013,1127.4757944358826
FDS25,OUT049,1127.4757944358826
FDI10,OUT018,1127.4757944358826
FDU35,OUT035,1127.4757944358826
FDI04,OUT017,1127.4757944358826
DRK23,OUT035,1127.4757944358826
FDB53,OUT019,1127.4757944358826
FDY02,OUT049,1127.4757944358826
FDM60,OUT035,1127.4757944358826
NCJ31,OUT010,1127.4757944358826
DRP35,OUT017,1127.4757944358826
NCQ30,OUT018,1127.4757944358826
DRL11,OUT010,1127.4757944358826
FDU01,OUT013,1127.4757944358826
FDR39,OUT035,1127.4757944358826
FDO08,OUT046,1127.4757944358826
FDC02,OUT045,1127.4757944358826
NCZ29,OUT035,1127.4757944358826
FDF29,OUT010,1127.4757944358826
FDZ23,OUT017,1127.4757944358826
NCU53,OUT018,1127.4757944358826
NCW30,OUT013,1127.4757944358826
NCM26,OUT027,1127.4757944358826
FDV50,OUT027,1127.4757944358826
FDW15,OUT049,1127.4757944358826
FDI35,OUT027,1127.4757944358826
FDO11,OUT017,1127.4757944358826
FDN48,OUT046,1127.4757944358826
NCA17,OUT049,1127.4757944358826
NCN54,OUT013,1127.4757944358826
FDP22,OUT013,1127.4757944358826
NCB54,OUT035,1127.4757944358826
FDD08,OUT045,1127.4757944358826
DRM48,OUT010,1127.4757944358826
FDG41,OUT027,1127.4757944358826
FDE44,OUT027,1127.4757944358826
FDE26,OUT035,1127.4757944358826
NCS38,OUT013,1127.4757944358826
NCJ54,OUT018,1127.4757944358826
FDI40,OUT019,1127.4757944358826
FDN45,OUT018,1127.4757944358826
FDU43,OUT046,1127.4757944358826
FDI04,OUT010,1127.4757944358826
NCC07,OUT018,1127.4757944358826
NCC07,OUT019,1127.4757944358826
NCD18,OUT045,1127.4757944358826
FDU55,OUT035,1127.4757944358826
FDX59,OUT035,1127.4757944358826
FDR52,OUT049,1127.4757944358826
NCP17,OUT013,1127.4757944358826
FDQ32,OUT045,1127.4757944358826
NCT17,OUT049,1127.4757944358826
FDO10,OUT049,1127.4757944358826
FDE32,OUT049,1127.4757944358826
FDN44,OUT045,1127.4757944358826
FDH02,OUT035,1127.4757944358826
FDK60,OUT013,1127.4757944358826
FDS24,OUT019,1127.4757944358826
FDL03,OUT010,1127.4757944358826
FDB46,OUT027,1127.4757944358826
FDO48,OUT049,1127.4757944358826
FDZ39,OUT049,1127.4757944358826
FDT02,OUT027,1127.4757944358826
FDC50,OUT013,1127.4757944358826
FDP39,OUT035,1127.4757944358826
DRG15,OUT018,1127.4757944358826
FDP10,OUT018,1127.4757944358826
FDF53,OUT027,1127.4757944358826
FDN34,OUT045,1127.4757944358826
FDK02,OUT045,1127.4757944358826
FDC23,OUT045,1127.4757944358826
FDJ10,OUT019,1127.4757944358826
FDE53,OUT035,1127.4757944358826
FDR25,OUT035,1127.4757944358826
FDW50,OUT046,1127.4757944358826
FDS09,OUT049,1127.4757944358826
FDW49,OUT010,1127.4757944358826
FDU51,OUT046,1127.4757944358826
FDF28,OUT018,1127.4757944358826
NCY30,OUT018,1127.4757944358826
FDD44,OUT045,1127.4757944358826
FDX09,OUT017,1127.4757944358826
NCF30,OUT013,1127.4757944358826
FDZ50,OUT019,1127.4757944358826
FDW37,OUT013,1127.4757944358826
FDD11,OUT049,1127.4757944358826
DRH39,OUT018,1127.4757944358826
FDA36,OUT049,1127.4757944358826
NCG43,OUT049,1127.4757944358826
FDF02,OUT035,1127.4757944358826
FDP57,OUT027,1127.4757944358826
NCE42,OUT017,1127.4757944358826
NCR38,OUT027,1127.4757944358826
FDP03,OUT019,1127.4757944358826
FDO51,OUT035,1127.4757944358826
NCQ42,OUT046,1127.4757944358826
NCM41,OUT046,1127.4757944358826
FDH48,OUT027,1127.4757944358826
DRF60,OUT046,1127.4757944358826
FDJ27,OUT035,1127.4757944358826
FDQ14,OUT013,1127.4757944358826
FDN27,OUT017,1127.4757944358826
NCQ02,OUT046,1127.4757944358826
FDJ33,OUT049,1127.4757944358826
FDP07,OUT027,1127.4757944358826
DRE01,OUT049,1127.4757944358826
FDU36,OUT045,1127.4757944358826
FDL28,OUT017,1127.4757944358826
NCX53,OUT046,1127.4757944358826
FDZ39,OUT013,1127.4757944358826
NCP42,OUT013,1127.4757944358826
FDJ14,OUT035,1127.4757944358826
FDK04,OUT049,1127.4757944358826
NCC19,OUT017,1127.4757944358826
FDS09,OUT018,1127.4757944358826
FDZ02,OUT046,1127.4757944358826
FDD35,OUT018,1127.4757944358826
NCY42,OUT017,1127.4757944358826
FDB05,OUT045,1127.4757944358826
FDF20,OUT035,1127.4757944358826
NCO41,OUT018,1127.4757944358826
FDC40,OUT027,1127.4757944358826
FDV58,OUT045,1127.4757944358826
FDZ57,OUT045,1127.4757944358826
DRM35,OUT046,1127.4757944358826
DRN36,OUT018,1127.4757944358826
FDQ13,OUT046,1127.4757944358826
DRO35,OUT010,1127.4757944358826
NCD43,OUT035,1127.4757944358826
FDA51,OUT018,1127.4757944358826
NCX17,OUT027,1127.4757944358826
NCZ17,OUT049,1127.4757944358826
FDR11,OUT027,1127.4757944358826
FDW34,OUT049,1127.4757944358826
FDN50,OUT017,1127.4757944358826
FDS09,OUT046,1127.4757944358826
FDS48,OUT018,1127.4757944358826
FDL44,OUT049,1127.4757944358826
DRF48,OUT018,1127.4757944358826
FDA14,OUT018,1127.4757944358826
NCD30,OUT049,1127.4757944358826
FDI16,OUT017,1127.4757944358826
NCG06,OUT035,1127.4757944358826
DRZ24,OUT035,1127.4757944358826
NCS17,OUT045,1127.4757944358826
FDB37,OUT045,1127.4757944358826
FDE10,OUT035,1127.4757944358826
FDC57,OUT045,1127.4757944358826
FDM12,OUT018,1127.4757944358826
FDE24,OUT049,1127.4757944358826
FDW22,OUT045,1127.4757944358826
DRD01,OUT027,1127.4757944358826
NCZ18,OUT027,1127.4757944358826
FDN49,OUT045,1127.4757944358826
FDR22,OUT035,1127.4757944358826
FDV08,OUT019,1127.4757944358826
FDY39,OUT046,1127.4757944358826
FDV36,OUT049,1127.4757944358826
FDO60,OUT045,1127.4757944358826
FDU04,OUT027,1127.4757944358826
FDR20,OUT027,1127.4757944358826
FDW19,OUT019,1127.4757944358826
FDU40,OUT049,1127.4757944358826
FDK15,OUT045,1127.4757944358826
DRF15,OUT035,1127.4757944358826
FDQ25,OUT017,1127.4757944358826
FDI48,OUT019,1127.4757944358826
FDS49,OUT046,1127.4757944358826
FDV22,OUT046,1127.4757944358826
NCV42,OUT046,1127.4757944358826
FDX26,OUT046,1127.4757944358826
FDI33,OUT018,1127.4757944358826
FDZ14,OUT049,1127.4757944358826
FDG10,OUT013,1127.4757944358826
FDM38,OUT018,1127.4757944358826
FDG26,OUT027,1127.4757944358826
FDH46,OUT035,1127.4757944358826
FDN13,OUT018,1127.4757944358826
FDU57,OUT035,1127.4757944358826
NCI06,OUT046,1127.4757944358826
FDM38,OUT045,1127.4757944358826
NCG42,OUT010,1127.4757944358826
FDL39,OUT045,1127.4757944358826
FDT31,OUT019,1127.4757944358826
FDV59,OUT013,1127.4757944358826
FDB49,OUT035,1127.4757944358826
FDD58,OUT049,1127.4757944358826
DRN59,OUT046,1127.4757944358826
FDX48,OUT049,1127.4757944358826
FDQ11,OUT049,1127.4757944358826
FDY12,OUT049,1127.4757944358826
FDQ11,OUT045,1127.4757944358826
DRI11,OUT017,1127.4757944358826
FDY32,OUT027,1127.4757944358826
FDS51,OUT045,1127.4757944358826
FDR19,OUT010,1127.4757944358826
DRB13,OUT018,1127.4757944358826
FDS21,OUT035,1127.4757944358826
FDQ40,OUT045,1127.4757944358826
NCE55,OUT013,1127.4757944358826
FDX43,OUT027,1127.4757944358826
FDS12,OUT049,1127.4757944358826
DRK01,OUT027,1127.4757944358826
FDN25,OUT017,1127.4757944358826
FDB60,OUT046,1127.4757944358826
FDQ13,OUT017,1127.4757944358826
DRK13,OUT045,1127.4757944358826
DRF25,OUT018,1127.4757944358826
NCD42,OUT019,1127.4757944358826
FDW25,OUT045,1127.4757944358826
NCV29,OUT027,1127.4757944358826
NCK42,OUT035,1127.4757944358826
DRJ13,OUT027,1127.4757944358826
DRD15,OUT017,1127.4757944358826
FDM27,OUT045,1127.4757944358826
FDZ50,OUT018,1127.4757944358826
FDC04,OUT046,1127.4757944358826
FDF50,OUT049,1127.4757944358826
FDP15,OUT045,1127.4757944358826
FDK46,OUT035,1127.4757944358826
FDZ56,OUT018,1127.4757944358826
FDY60,OUT049,1127.4757944358826
FDB10,OUT035,1127.4757944358826
FDR57,OUT045,1127.4757944358826
FDU58,OUT049,1127.4757944358826
FDH02,OUT046,1127.4757944358826
FDP48,OUT013,1127.4757944358826
FDI46,OUT035,1127.4757944358826
FDW56,OUT013,1127.4757944358826
NCM19,OUT010,1127.4757944358826
FDS50,OUT027,1127.4757944358826
FDK24,OUT013,1127.4757944358826
FDO36,OUT017,1127.4757944358826
FDK45,OUT027,1127.4757944358826
NCL05,OUT045,1127.4757944358826
FDL32,OUT018,1127.4757944358826
FDA28,OUT049,1127.4757944358826
FDY36,OUT018,1127.4757944358826
FDP32,OUT018,1127.4757944358826
FDL50,OUT046,1127.4757944358826
DRC24,OUT049,1127.4757944358826
NCS18,OUT017,1127.4757944358826
FDD16,OUT017,1127.4757944358826
NCV18,OUT013,1127.4757944358826
FDX07,OUT046,1127.4757944358826
NCZ05,OUT027,1127.4757944358826
NCI31,OUT013,1127.4757944358826
FDK14,OUT049,1127.4757944358826
NCR06,OUT045,1127.4757944358826
NCF54,OUT049,1127.4757944358826
DRG23,OUT010,1127.4757944358826
FDD53,OUT046,1127.4757944358826
NCM31,OUT027,1127.4757944358826
FDT16,OUT017,1127.4757944358826
FDR40,OUT035,1127.4757944358826
DRG25,OUT017,1127.4757944358826
FDT10,OUT035,1127.4757944358826
FDY32,OUT013,1127.4757944358826
FDN50,OUT035,1127.4757944358826
FDZ35,OUT019,1127.4757944358826
NCP54,OUT045,1127.4757944358826
NCD07,OUT035,1127.4757944358826
FDS02,OUT018,1127.4757944358826
DRN59,OUT018,1127.4757944358826
DRB24,OUT013,1127.4757944358826
FDP37,OUT027,1127.4757944358826
DRB01,OUT018,1127.4757944358826
FDR47,OUT046,1127.4757944358826
NCM31,OUT010,1127.4757944358826
NCF06,OUT027,1127.4757944358826
NCV17,OUT027,1127.4757944358826
FDS10,OUT049,1127.4757944358826
FDN52,OUT035,1127.4757944358826
FDZ48,OUT013,1127.4757944358826
FDJ48,OUT049,1127.4757944358826
DRB13,OUT027,1127.4757944358826
FDV59,OUT017,1127.4757944358826
FDL32,OUT035,1127.4757944358826
FDZ12,OUT035,1127.4757944358826
NCR06,OUT027,1127.4757944358826
